anime_id,name,genre,type,episodes,rating,members
33188,Sore Ike! Sabuibo Mask,"Comedy, Slice of Life",TV,8,3,101
11497,Sore Ike! Zukkoke Sannin-gumi,"Comedy, Kids, School",TV,26,7,86
30024,SOS Kochira Chikyuu,"Drama, Kids",Movie,1,6.25,41
3822,Sougen no Shoujo Laura,"Adventure, Shoujo",TV,26,6.49,214
30210,Souiu Megane,Dementia,Movie,1,3.5,65
9965,Soukou Kyojin Z-Knight,Mecha,OVA,1,5.13,110
30762,Soumubu Sououka Yamaguchi Roppeita: Saibanin Project Hajimemasu!,Slice of Life,OVA,1,4.93,52
31005,Souta no Chikai: Sabetsu ni Makenai Chikara,"Drama, Historical, Kids",OVA,1,6.6,46
17619,Souya Monogatari,"Adventure, Drama, Historical",TV,21,6.71,98
32074,Sowa Sowa Calendar,"Kids, Music",Music,1,5.78,40
3451,Space Oz no Bouken,"Adventure, Sci-Fi",TV,26,6.25,151
18447,Spheres,"Action, Fantasy, Super Power",TV,26,7.33,171
24819,Spo-chan Taiketsu: Youkai Daikessen,Kids,Movie,1,5.92,109
30120,Spoon-hime no Swing Kitchen,"Adventure, Kids",TV,Unknown,9.6,47
32868,Spring Stranger,Music,Music,1,4.14,71
27575,Spy Gekimetsu,"Historical, Military",Movie,1,6.63,68
15111,Spy Penguin,Kids,OVA,5,6,81
18703,Star Dust,"Sci-Fi, Space",OVA,1,5.26,96
9500,Starlight Scramble Renai Kouhosei,"Action, Romance, Sci-Fi",OVA,2,5.94,141
3497,Steady x Study,Romance,OVA,1,4.7,310
31238,Stitch! Perfect Memory,"Adventure, Comedy, Kids, Sci-Fi",Special,1,5.68,102
29657,Stone,Dementia,Movie,1,4.13,108
32756,Storywriter,Music,Music,1,5.14,68
29429,Straw Byururu,"Adventure, Fantasy, Kids, Magic",Special,2,5,83
29475,Straw-saurus Neo,"Adventure, Fantasy, Kids, Sci-Fi",Special,1,6.4,40
10989,Stray Sheep: Poe no Chicchana Daibouken,"Comedy, Kids",TV,12,5.61,113
23911,Subarashii Sekai Ryokou: Alaska no Tabi &quot;Daigo Hyougaki&quot;,"Adventure, Sci-Fi",Special,2,8,62
32629,Subarashii Sekai Ryokou: New York Tabi &quot;Computopia Seireki Nisennen no Monogatari&quot;,Sci-Fi,Special,2,8,35
9906,Sue Cat,"Adventure, Music, Shoujo",TV,40,6.27,116
3575,Sugai-kun to Kazoku Ishi The Movie,"Comedy, Parody",Movie,1,6.89,92
3885,Sugar Bunnies,Kids,TV,26,6.61,315
6482,Sugar Bunnies Chocolate!,Kids,TV,26,6.95,203
33999,Sugar Bunnies Chocolate! Specials,Kids,Special,2,4.67,44
6481,Sugar Bunnies Fleur,Kids,TV,26,5.88,228
34000,Sugar Bunnies Fleur Specials,Kids,Special,2,3.67,44
33998,Sugar Bunnies: Taisetsu na Tomodachi e...,Kids,Special,1,5,46
4440,Sugata Sanshirou,"Action, Martial Arts, Sports",Special,1,6.65,158
33320,Suijun Genten,,Movie,1,7,13
7683,Suiren no Hito,Drama,Movie,1,6,126
11713,Suisenzuki no Yokka,"Fantasy, Kids",Special,1,6.75,86
4553,Sukima no Kuni no Polta,Fantasy,TV,13,5.67,217
25101,Sumiko,"Comedy, Kids, Slice of Life",Special,2,4.54,72
24969,Sumiko (TV),"Comedy, Kids, Slice of Life",TV,8,4.07,108
25103,Sumiko no Egao,"Kids, Music",Music,1,4.33,91
29505,Suna Asobi,"Adventure, Kids, Music",Special,1,4.37,69
26011,Super Backkom,"Comedy, Kids, Super Power",Special,1,5.22,91
6583,Super Bikkuriman,"Adventure, Comedy, Demons, Fantasy, Sci-Fi",TV,44,6.55,158
14529,Super Majingga 3,"Action, Mecha, Sci-Fi, Space",Movie,1,3.72,123
17991,Super Real Mahjong: Kasumi Miki Shouko no Hajimemashite,"Comedy, Ecchi, Game",OVA,1,5.76,161
17989,Super Real Mahjong: Mahjong Battle Scramble - Konran-teki Sento Mahjong,"Comedy, Ecchi, Fantasy, Game",OVA,1,5,130
16790,Super Samchongsa,"Action, Mecha, Shounen, Space",Movie,1,4.33,63
30013,Super Short Comics,"Comedy, Parody",ONA,8,5.15,260
30159,Super Taromu,"Mecha, Shounen",Special,1,3.83,64
16806,Super Titans 15,"Action, Mecha, Shounen",Movie,1,4.22,80
6981,Super Zugan,"Comedy, Game, Shounen",TV,21,7.19,187
16454,Surf Side High-School,"Comedy, Ecchi, School",TV,20,5.91,147
32852,Survivor,"Music, Supernatural",Music,1,3.28,70
34490,Sushi Azarashi,Comedy,TV,30,3,12
2701,Susie-chan to Marvy,"Comedy, Kids",TV,104,6.69,104
32907,Susume! Shinji-kun,"Kids, Music",Music,1,4.89,41
22845,Suzu 3 Tarou,"Comedy, Kids",ONA,24,6.25,44
26035,Sweet Spot,Comedy,OVA,1,7,59
8644,Sylvanian Families,"Comedy, Fantasy, Kids",Special,3,5.62,99
30961,Sylvanian Families Mini Gekijou: Omoigakenai Okyakusama,Slice of Life,OVA,3,4.4,45
16568,Syupeo Taegwon V,"Action, Mecha, Sci-Fi",Movie,1,4.1,83
30284,Taabou no Ganbaru Sengen,Kids,OVA,1,3.67,44
19517,Taabou no Ryuuguusei Daitanken,"Fantasy, Kids",Movie,1,4.79,72
26261,Tabi no Kisetsu,"Drama, Kids",OVA,1,7,51
29799,Tabi wa Michizure Yo wa Nasake,Kids,Movie,1,4.26,92
26219,Tabidachi no Hi ni,"Drama, Kids",OVA,1,8.33,44
9562,Tachumaru Gekijou,"Comedy, Parody",TV,26,5.63,124
16754,Taegeugsonyeon Huin Dogsuli,"Action, Adventure, Shounen, Super Power",Movie,1,3.79,73
14821,Taekwon Dongja Maruchi Arachi,Action,Movie,1,4.53,93
32590,Taeng-gu &amp; Ulasyong,"Action, Comedy, Mecha",TV,26,4,38
18629,Taiheiyou ni Kakeru Niji,"Drama, Kids, Slice of Life",OVA,1,5.44,79
18567,Taiman Blues: Ladies-hen - Mayumi,Shounen,OVA,2,4.93,99
18569,Taiman Blues: Shimizu Naoto-hen,Shounen,OVA,3,4.85,104
33662,Taka no Tsume 8: Yoshida-kun no X-Files,"Comedy, Parody",Movie,1,10,13
13435,Taka no Tsume NEO Announcement Movie,"Comedy, Parody, Super Power",Special,1,4.23,109
19535,Takanotsume GO: Utsukushiki Elleair Shoushuu Plus,"Comedy, Parody, Super Power",Movie,1,7.17,110
21255,Takarajima (Movie),"Adventure, Drama, Historical, Mystery, Supernatural",Movie,1,6.62,208
30153,Takarakuji x Rope,"Comedy, Slice of Life",ONA,5,3.57,63
32142,Takemoto Denki x Peeping Life,"Comedy, Slice of Life",ONA,1,4.22,85
20235,Tako ni Natta Okaasan,"Drama, Historical",Special,1,6.64,131
3937,Takoyaki Mant-Man,"Comedy, Sci-Fi",TV,77,6.75,156
29485,Talpy,"Fantasy, Kids",TV,12,8.25,38
31691,Tam Mao Phieu Luu Ky Ta,"Comedy, Historical, Kids",TV,25,6.1,40
32663,Tama &amp; Friends: Uchi no Tama Shirimasenka?,"Adventure, Kids",TV,Unknown,6.67,73
6519,Tamagotchi Honto no Hanashi,Kids,Movie,1,6.1,161
19843,Tamagotchi! Miracle Friends,"Comedy, Fantasy, Kids",TV,29,7,207
30232,Tamagotchi! Tamatomo Daishuu GO,"Comedy, Fantasy, Kids",TV,26,6.75,187
30754,Tamagotchi! x Himitsukessha Taka no Tsume,"Comedy, Parody",OVA,1,7.13,56
15865,Tamagotchi! Yume Kira Dream,"Comedy, Kids",TV,49,6.41,212
33543,Tanahashi Hiroshi X Mameshiba Pro Wrestling,"Comedy, Sports",Special,2,5.21,130
26093,"Tanbai Haru, Tookaraji","Drama, Kids",OVA,1,5.25,50
30971,Tanita Shokudou,Slice of Life,Special,1,3.54,65
23003,Tanoshii Bunmeishi: Tetsu Monogatari,"Historical, Slice of Life",Movie,1,6.67,63
29103,Tanoshii Sansuu,"Kids, Music",Music,1,3.53,75
15129,Tanpen Animation Junpei Fujita,Music,Special,3,6.75,88
31486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,"Comedy, Mystery, Super Power",Movie,1,6.62,1167
17487,Tantei Shounen Kageman,"Comedy, Mystery",TV,39,6.5,76
27377,Tanuki-san Ooatari,Kids,Movie,1,7.33,50
31299,Tao Hua Yuan Ji,"Fantasy, Historical",Movie,1,5.97,113
21869,Tarepanda,Music,OVA,1,5.81,118
26311,Tasukeai no Rekishi: Inochi Hoken no Hajimari,"Drama, Historical, Kids",OVA,1,5.62,72
19989,Tatakae! Osper,"Action, Sci-Fi, Shounen",TV,52,5.6,77
16728,Tatakae!! Ramenman (Movie),"Action, Adventure, Martial Arts, Shounen",Movie,1,5.95,168
32149,Tatsunoko Pro x Peeping Life,"Comedy, Slice of Life",ONA,2,5,75
29425,Teach,"Adventure, Kids, Music",TV,4,7,43
26269,Tegami,"Drama, Historical, Kids",OVA,1,7,72
30012,Tekusuke Monogatari,Historical,Movie,1,4,89
32585,Telemonster,Adventure,TV,Unknown,8.5,32
29669,Ten,Dementia,Movie,1,4.44,82
33822,Ten ni Yaka Reru: E ni Yoru Shougen,"Drama, Historical",OVA,1,7,20
31861,Tenchi Muyou! Ryououki 4th Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,4,8,1602
5986,Tengai Makyou: Jiraiya Oboro-hen,"Adventure, Fantasy",OVA,2,6.85,158
32812,TeNiOE,Music,Music,1,4.86,79
5922,Tenjouhen: Utsunomiko,"Adventure, Demons, Fantasy",Movie,1,6.9,271
26273,Tenka wo Mezashita Sannin no Bushou,"Drama, Historical, Kids, Samurai",OVA,1,7.67,52
26239,Tenki ni Naare,"Drama, Historical, Kids, Space",OVA,1,7.75,47
32167,Tenkousei wa Uchuujin,"Kids, Music",Music,1,4.09,57
24619,Tenkuu Senki Shurato Recaps,"Action, Fantasy, Magic, Shounen",Special,2,6.53,165
29457,Tenrankai de Atta Onnanoko,"Kids, Music",Music,1,4.53,78
25987,Tensai Bakavon: Yomigaeru Flanders no Inu,"Comedy, Parody",Movie,1,5.75,135
18907,Tensai Eri-chan Kingyo wo Tabeta,"Comedy, Kids, Slice of Life",Movie,1,4.5,60
2930,Tensai? Dr. Hamax,Comedy,TV,12,4.33,88
32732,Teo the Magic Planet Pilot,"Adventure, Fantasy",Special,1,4.27,42
23723,Teppen,"Action, Comedy",OVA,2,4.69,86
33077,Terajima-chou Kidan: Ginnagashi,Historical,OVA,1,7,34
29856,Tetopettenson,"Kids, Music",Music,1,3.51,83
11681,Tetsu no Ko Kanahiru,Fantasy,Movie,1,6.75,67
19445,Tetsujin 28-gou Gao!,"Mecha, Slice of Life",TV,151,7.33,137
27993,Tetsujin 28-gou: Tanjou-hen,"Adventure, Mecha, Sci-Fi, Shounen",Special,1,5.08,90
7982,Tetsuro no Kanata,Adventure,OVA,1,5.87,340
17961,Tetsuwan Atom: Chikyuu Saigo no Hi,"Mecha, Sci-Fi",Movie,1,5.84,280
29151,Tezuka Osamu Monogatari,Historical,ONA,10,4.86,69
30582,"That&#039;s Hanakappa Musical: Pan to Gohan, Docchi nano!?","Comedy, Kids, Music",Movie,1,5.2,51
23915,The Adventures of Hello Kitty &amp; Friends,"Fantasy, Kids",TV,52,5.08,117
22065,The Adventures of T-Rex,"Action, Adventure, Comedy, Kids",TV,52,5.9,84
7629,The Arari Show,"Comedy, Drama, Slice of Life",TV,26,6.5,78
5943,The Aurora: Umi no Aurora,"Adventure, Sci-Fi",Movie,1,5.6,140
7459,The Collected Animations of ICAF (2001-2006),"Fantasy, Mystery",OVA,16,5.57,146
25149,The Deer&#039;s Bell,Kids,Movie,1,6.57,74
12401,The Gakuen Choujo-tai,"Action, Demons, Shoujo, Super Power",OVA,1,4.85,162
8524,The Kabocha Wine: Nita no Aijou Monogatari,"Comedy, Romance, School, Slice of Life",Movie,1,6.77,200
31892,The Legend of Huainanzi,"Adventure, Fantasy, Historical",TV,26,5.75,90
31893,The Legend of Huainanzi 2nd Season,"Adventure, Fantasy, Historical",TV,26,7,57
7955,The Marshmallow Times,Slice of Life,TV,52,7.09,216
18919,The Midnight★Animal,"Action, Seinen, Supernatural",ONA,12,3.29,195
9416,The Monkey King and the Fruit of Immortality,Adventure,Movie,1,6.53,148
9417,The Monkey King Conquers the Demon,Adventure,Movie,1,6.67,122
29501,The Night Game: Neko no Sakusen,"Kids, Sports",Special,1,4.74,74
9949,The Olympic Adventures of Fuwa,Comedy,TV,100,6.17,76
4621,The Olympic Challenge,"Drama, Sports",Movie,1,6.23,93
7844,The Place Where We Were,Dementia,Movie,1,6.15,195
9956,The Primitives: Bongo and Grunge,Comedy,TV,52,5.5,58
15399,The Siamese: First Mission,Action,Movie,1,5.85,127
32593,The Snack World,"Adventure, Comedy, Fantasy, Kids",Movie,1,4.64,84
8081,The Story of Mr. Sorry,"Comedy, Fantasy, Horror",Movie,1,5.63,188
16746,The War of Great Monsters,"Action, Shounen, Supernatural",Movie,1,3.89,65
8189,The World of Golden Eggs,"Comedy, Parody",TV,26,6.38,313
31259,Thunder,Dementia,Movie,1,3.93,115
29369,Tick &amp; Tack,"Fantasy, Kids",TV,10,5.5,41
27839,Ticonderonga no Iru Umi,"Drama, Historical, Kids",OVA,1,8.33,59
30537,Tiger &amp; Bunny: Too Many Cooks Spoil the Broth,"Action, Comedy, Mystery, Super Power",Special,1,6.06,1111
28591,Timbre A to Z,Music,ONA,26,3.98,188
33887,Time for Christmas,Music,Music,1,4.52,42
20111,Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen,"Adventure, Sci-Fi",OVA,1,6,69
12529,Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure,"Action, Adventure",Special,1,5.46,83
19049,Tobe! Pegasus Kokoro no Goal ni Shoot,"School, Sports",Movie,1,5.75,76
19991,Tobidase! Bacchiri,"Comedy, Kids, Mystery",TV,132,7.63,72
20125,Tobidase! Machine Hiryuu,"Cars, Comedy, Parody, Shounen",TV,21,5.17,76
30928,Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen,"Drama, Kids",OVA,1,4,38
26339,Tobidashicha dame!,"Drama, Kids",OVA,1,6.5,44
24803,Tobidasu Ehon 3D,Kids,Movie,1,5.33,42
31055,Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix,"Music, School, Shoujo, Slice of Life",Movie,1,7.22,394
26149,Tobiuo no Boy wa Byouki Desu,"Fantasy, Historical, Kids",Movie,1,7.75,41
8539,Toilet no Hanako-san,Horror,Movie,1,5.87,224
30036,Tokai no Butchy,"Music, Romance",Movie,1,6.36,64
17201,Toki no Daichi: Hana no Oukoku no Majo,"Adventure, Fantasy",OVA,3,6,71
19513,Toki-iro Kaima,"Horror, Shounen",OVA,4,5.13,97
23407,Toki: Kono Hoshi no Mirai wo Mitsumete,"Drama, Historical",Special,2,5.57,60
32799,Tokio Heidi: Mainichi no Kodomo Uta,"Kids, Music",OVA,1,5,44
29473,Toko-chan Chokkin,"Adventure, Historical, Kids, Slice of Life",TV,3,6.67,37
26275,Tokugawa Iemitsu to Edo Bakufu,"Drama, Historical, Kids, Samurai",OVA,1,6.33,50
33525,Tokyo 2164,Sci-Fi,ONA,1,3.27,59
29780,Tokyo Fantasia,"Dementia, Music",Movie,1,5.04,95
33533,Tokyo Onlypic,"Comedy, Parody, Sports",Movie,1,6.33,29
30408,Tokyo SOS,,Movie,1,2.72,87
33884,Tokyu Plaza Ginza Open,Slice of Life,Special,1,5,45
25069,Tom Sawyer no Bouken Specials,"Adventure, Drama, Historical, Slice of Life",Special,2,6.16,133
13457,Tomodachi 8-nin,Comedy,TV,Unknown,5.42,125
29209,Tomodachi de Iyou ne,"Kids, Slice of Life",TV,26,7.5,40
26287,Tomoko-chan to Watashi,"Comedy, Kids, School",OVA,1,6.8,52
10242,Ton-Ton Atta to Niigata no Mukashibanashi,Comedy,TV,13,6.54,63
20233,Tonari no Tamageta-kun,"Comedy, Sci-Fi",TV,60,6.33,95
9825,Tonari no Tokoro,Comedy,OVA,1,6.78,126
6730,Tonde Mon Pe,Kids,TV,42,6.94,120
33702,Tong Zhi Zhe,"Adventure, Horror",ONA,10,6.5,85
12657,Tongari Boushi no Memole: Marielle no Housekibako,"Fantasy, Magic, Shoujo",OVA,1,6.4,185
32855,Tonight,Music,Music,1,4.85,91
30135,Topo Gigio no Botan Sensou,"Historical, Kids",Movie,1,5,52
23769,Toppuku Kyousou Kyoku,"Comedy, Shounen",OVA,2,5.54,63
21711,Torero Kamomiro,"Kids, Music",Music,1,3.46,103
32144,Toshi Souzou Gakubu Shoukai,Slice of Life,ONA,Unknown,5.92,127
6124,Toshishun,"Adventure, Drama, Fantasy, Historical, Supernatural",Special,1,6.3,92
5278,Totsugeki! Pappara-tai,"Action, Comedy, Romance",TV,25,6.57,255
29073,Tottori U-turn,Sports,Special,1,4.26,91
28685,Tough Guy!,"Action, Comedy",Movie,1,4.91,61
2366,Touma Kishinden Oni,Supernatural,TV,25,6.4,303
29667,Toumei Ningen,Dementia,Movie,1,4.11,97
10812,Toumei Shounen Tantei Akira,"Action, Shounen",Special,1,6.05,129
32758,Toute wa Sono Kotae,"Music, Supernatural",Music,1,3.82,83
18137,Train Heroes,Kids,TV,26,6.1,164
22131,Train Heroes Movie,Kids,Movie,1,6.25,61
25079,Trapp Ikka Monogatari Specials,"Drama, Historical, Music, Romance",Special,2,6.73,132
20087,Treasure Gaust,Game,TV,5,3.82,96
12341,Trip Trek,"Adventure, Comedy, Fantasy",ONA,4,3.64,115
21509,Trip Trek (2010),"Adventure, Comedy, Fantasy",ONA,8,5,73
6917,Tsuideni Tonchinkan,Comedy,TV,43,7.13,189
29649,Tsuiseki,Dementia,Movie,1,4.4,81
12905,Tsuki ga Noboru made ni,"Drama, Historical",OVA,1,5.88,133
15139,Tsuki no Miya no Oujo-sama,Kids,Movie,1,4.79,130
33691,Tsukiyo to Megane,Fantasy,Movie,1,4.67,39
32861,Tsukiyomi,Music,Music,1,4.73,86
32598,Tsukushi no Iwai,Historical,OVA,1,6.5,37
29479,Tsunagaru Animal,Kids,Special,1,5.4,39
5473,Tsuri Baka Nisshi,"Comedy, Slice of Life",TV,36,6.78,149
29929,Tsuru no Ongaeshi,Kids,Movie,1,4.56,70
28023,Tsuru no Sugomori,Kids,Movie,1,8.5,46
9175,Tsuruhime Ja!,"Comedy, Kids, Shoujo, Slice of Life",TV,49,5.54,89
12903,Tsushima Maru: Sayounara Okinawa,Historical,Movie,1,7.09,120
10943,Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,"Comedy, Drama, Romance, School, Shounen, Slice of Life",Movie,1,6.73,107
6273,Tsuyu no Hito Shizuku,Historical,OVA,1,6.5,181
32646,Tsuzuki wo Kangaeru Monogatari,Drama,Special,4,5.43,39
19555,Ttoli Janggun,"Action, Drama, Shounen",Movie,1,4.7,61
32889,Tu Xia Chuanqi,"Action, Adventure, Comedy",Movie,1,5.33,50
32890,Tu Xia Zhi Qing Li Chuanshuo,"Action, Adventure, Comedy",Movie,1,6,57
19311,Turuturutu Narongi,"Adventure, Kids",TV,52,6.25,67
12901,TWD Express Rolling Takeoff,"Adventure, Sci-Fi",Movie,1,5.2,89
4131,Twin Bee Paradise,"Action, Adventure",OVA,4,6.66,176
23537,Two Down Full Base,"Kids, Sports",Special,1,6.38,57
12899,Ucchare Goshogawara,"Martial Arts, School, Shounen, Sports",OVA,1,5.83,152
3975,Uchi no 3 Shimai,"Comedy, Slice of Life",TV,141,6.68,265
6989,Uchuu Ace,"Action, Adventure, Sci-Fi",TV,52,6.27,154
21037,Uchuu Icchokusen,"Fantasy, Mystery, Sci-Fi, Space",Movie,1,5.63,276
29283,Uchuu Kaizoku Mito no Daibouken Pilot,"Comedy, Sci-Fi",Special,1,5.42,106
10224,Uchuu Majin Daikengou,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26,6.6,229
33086,Uchuu Neko: Mardock no Bouken,"Adventure, Comedy, Space",ONA,4,3.82,70
12897,Uchuu Patrol Hopper,"Sci-Fi, Space",TV,44,6.54,138
12887,Uchuu Shounen Soran,"Action, Adventure, Sci-Fi",TV,96,6.22,122
12895,Uchuu Shounen Soran (Movie),"Action, Adventure, Sci-Fi",Movie,1,5.67,84
19985,Uchuujin Pipi,Kids,TV,52,5,70
26447,Uchuusen Sagittarius Pilot,"Adventure, Sci-Fi",Special,1,5.67,78
17649,Udauda Yatteru Hima wa Nee!,"Action, Comedy, School, Shounen",OVA,2,6.36,122
19059,UFO Nitsukamatta Kodomo-tachi,Kids,OVA,1,5.42,68
10815,UFO Senshi Dai Apolon 2,"Action, Mecha, Sci-Fi",TV,21,6.08,144
16830,Uju Jeonsa Hong Gildong,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,4.58,63
18269,Ujusonyeon Kaesi,"Action, Adventure, Sci-Fi, Shounen",Movie,1,4.63,57
23641,Ukare Violin,"Fantasy, Kids",Movie,1,6.75,61
8345,Ukkari Pénélope,"Comedy, Slice of Life",TV,26,6.38,143
34078,Ukkari Pénélope (2013),"Kids, Slice of Life",TV,13,7,32
8346,Ukkari Pénélope OVA,Fantasy,OVA,2,5.93,100
30049,Uli Chingu Kkachi,"School, Slice of Life",Movie,1,4.91,42
30054,Uli Sai Jjang-Iya,School,Movie,1,5,36
10250,Ultra B,"Comedy, Super Power",TV,119,5.52,102
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,"Adventure, Comedy",Movie,1,5.54,71
25981,Ultra Dino Makera,"Action, Kids",Special,1,5.35,62
4682,Ultra Nyan 2: The Great Happy Operation,"Comedy, Kids",Movie,1,6.15,133
4681,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,"Comedy, Kids",Movie,1,6.3,277
11695,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",OVA,6,5.25,123
8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,"Kids, Space",TV,26,6.92,181
10909,Ultraman Kids: M7.8 Sei no Yukai na Nakama,"Kids, Super Power",Movie,1,5.39,118
30122,Ultraman M78 Gekijou: Love and Peace,"Comedy, Kids, Parody, Sci-Fi, Space, Super Power",Special,1,5.31,93
17621,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,"Action, Sci-Fi, Shounen, Space, Super Power",OVA,1,6.56,147
34453,Uma Musume: Pretty Derby,Action,ONA,1,6.64,75
12835,Umeboshi Denka,"Comedy, Slice of Life",TV,26,6.53,92
12861,Umeboshi Denka: Uchuu no Hate kara Panparopan!,Comedy,Movie,1,6.38,78
16253,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",Movie,1,6.38,79
30977,Umi no Koumori,"Drama, Kids",OVA,1,6,32
20225,Umigame to Shounen,"Drama, Historical",Special,1,6.55,90
34038,Umihiko Yamahiko,"Fantasy, Historical",Movie,1,6,37
32388,Undouki Kenshin Manual Taiou Taisou,Kids,Special,1,2.72,53
32580,Uniminipet,"Adventure, Fantasy",TV,26,6.75,35
6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,"Comedy, Magic",TV,13,3.25,300
33085,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha,"Comedy, Magic",TV,13,6.2,52
29800,Urameshi Denwa,Kids,Movie,1,4.02,94
30973,Urashima Tarou (1952),Historical,Movie,1,4.58,106
29917,Uriko-hime to Amanojaku,Demons,Movie,1,4.41,71
4598,Urikupen Kyuujo-tai,"Adventure, Comedy, Kids",TV,156,5.78,141
32639,Usaband,Music,ONA,1,4.32,41
21713,Usagi no Mofy,Kids,ONA,13,5.36,72
29153,Usagi to Kame (Music),Music,Music,1,4.22,83
30931,Usagi to Kame no Koutsuu Anzen,"Drama, Fantasy, Kids",OVA,1,6,33
6522,Usahana: Yumemiru Ballerina,Kids,Special,7,5.76,125
30863,Usalullaby,Dementia,Movie,1,4,80
33787,Usamaru,Comedy,ONA,12,5,54
32637,Usawaltz,"Dementia, Music",ONA,1,4.67,60
12833,Ushiro no Hyakutarou,"Horror, School, Supernatural",OVA,2,5.85,89
27851,Ushiro no Seki no Ochiai-kun,"Kids, School",OVA,1,5.67,55
13303,Usogui,"Game, Psychological, Seinen",OVA,1,5.64,867
30941,Utsukushii Message,"Drama, Kids",OVA,1,8.33,37
5921,Utsunomiko,"Adventure, Demons, Fantasy",Movie,1,6.35,298
6528,Utsurun Desu.,Comedy,OVA,3,6.41,177
30131,Uwabaki Cook,Kids,TV,13,4.57,67
30605,Uwabaki Cook no Tekitou Uranai!,Comedy,TV,125,4.6,90
25599,Vampiyan Kids Promotion,"Comedy, Fantasy, Kids",Special,1,4.29,69
25597,Vampiyan Kids Specials,"Comedy, Fantasy, Kids",Special,3,6.13,77
31269,Venus,Dementia,Movie,1,3.49,97
30029,Video Ehonkan Sekai Meisaku Douwa,"Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural",OVA,26,5.57,66
16832,Video Ranger 007,"Action, Adventure, Mecha",Movie,1,4.17,69
22561,Virtual Star 2000,Action,OVA,6,5.43,75
18627,Visitor,Sci-Fi,Special,1,4.27,108
33083,Wa Wa Wa Wappi-chan,Kids,TV,26,4.75,30
33084,Wa Wa Wa Wappi-chan 2nd Season,Kids,TV,26,5.67,28
24447,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,"Comedy, Slice of Life",Special,1,7.5,62
20145,Wagahai wa Neko de Aru,"Comedy, Historical, Slice of Life",Special,1,6.23,102
23741,Wakakusa Monogatari: Nan to Jo-sensei Specials,"Drama, Historical, School, Slice of Life",Special,2,6.36,138
31476,Wake up!! Tamala,"Fantasy, Psychological",Movie,1,5.54,123
33124,Wakuwaku♥Nukegake Daisakusen,"Cars, Music",Music,1,4.2,59
17106,Wala! Pyeon-uijeom The Animation,Slice of Life,TV,24,5.33,90
31266,Wall,Dementia,Movie,1,3.76,95
9228,Wan Wan Chuushingura,"Action, Adventure, Drama, Fantasy",Movie,1,6.12,200
4544,Wanghu Sim Cheong,Fantasy,Movie,1,7.9,302
2708,Wankorobee,"Comedy, Fantasy, Kids",TV,26,5.71,95
12139,Wanpaku Tanteidan,"Action, Mystery",TV,35,6.56,158
6868,Wansa-kun,Comedy,TV,26,6.13,171
21161,Wansa-kun OVA,"Comedy, Kids",OVA,1,6.57,62
33916,Wanwanwan Coin,Comedy,ONA,15,4.56,37
29747,Warai no Show Gakkou,"Comedy, Kids",TV,20,6,38
30083,Warenai Tamago,"Comedy, Kids, Music",Music,1,4.44,74
22219,Warera Salaryman Tou,"Comedy, Slice of Life",TV,26,8.67,57
33319,Wareware no Heya,,Movie,1,8,15
33791,Warui no wo Taose!! Salaryman Man,"Comedy, Parody",ONA,1,5.04,74
22503,Washimo,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,10,5.92,209
29099,Washimo 2nd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,24,5.45,86
30875,Washimo 3rd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,44,5.5,69
33099,Washimo 4th Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,Unknown,5.6,64
29867,Wasurerareta Ningyou,Kids,Movie,1,4.44,94
30974,Wasurerumonka!,"Drama, Kids",OVA,1,6,42
29363,Watashi no Ashinaga Ojisan Specials,"Comedy, Romance, School, Shoujo, Slice of Life",Special,2,6.48,112
30085,Watashi no Kamifuusen,"Kids, Music",Music,1,4.11,76
30207,Watashi wa Tofu Desu,"Kids, Music",Music,1,4.46,55
22279,Watashitachi no Kurashi to Doboku,"Historical, Kids, Samurai",OVA,3,6,71
33776,"Watashitachi, Luck Logic-bu! 2","Comedy, School",ONA,Unknown,5.85,323
